,soundID,date_run,followingCount,followerCount,heartCount,videoCount,diggCount,heart
6946643763993332998,6931747481009097477,05/04/21,65,1600000,34900000,279,1666,34900000
6945408763104890114,6931747481009097477,05/04/21,630,5900000,253200000,2042,12100,253200000
6933750367566056709,6931747481009097477,05/04/21,106,129400,3700000,1229,607,3700000
6945908323673738501,6931747481009097477,05/04/21,186,358400,1800000,228,5575,1800000
6954437415436029190,6931747481009097477,05/04/21,103,266100,5200000,63,2853,5200000
6953991914920086786,6953991915952261890,05/04/21,123,124700,2500000,29,12000,2500000
6957232985397546246,6953991915952261890,05/04/21,1095,1816,12200,95,535,12200
6956962522113002757,6953991915952261890,05/04/21,34,605700,11000000,2961,7866,11000000
6954647237012032774,6953991915952261890,05/04/21,1901,706700,2600000,1401,16500,2600000
6955742449490824450,6953991915952261890,05/04/21,7594,15700,221300,224,3466,221300
6956220344784915714,6953991915952261890,05/04/21,7282,12200,27900,42,36700,27900
6956532833091357954,6953991915952261890,05/04/21,9834,11200,403000,392,92100,403000
6956750922655468805,6953991915952261890,05/04/21,9974,61200,696600,4662,67400,696600
6956625503579016450,6953991915952261890,05/04/21,10000,24800,79000,460,97300,79000
6956230782167960838,6953991915952261890,05/04/21,24,169000,6200000,2243,6141,6200000
6956970341939956997,6953991915952261890,05/04/21,878,501,2288,49,7839,2288
6957031075570879749,6953991915952261890,05/04/21,20,32800,7000000,1766,2093,7000000
6956197957288889602,6953991915952261890,05/04/21,113,58200,1200000,184,7990,1200000
6956811029896547590,6953991915952261890,05/04/21,77,102600,2300000,1463,5482,2300000
6957434886298897669,6953991915952261890,05/04/21,1538,22200,234700,1559,2619,234700
6954418714884410629,6953991915952261890,05/04/21,2593,27400,169300,996,16700,169300
6954711644274478337,6953991915952261890,05/04/21,3301,54500,1100000,504,13100,1100000
6955450902631271685,6953991915952261890,05/04/21,496,15200,220500,299,4166,220500
6956220719760002306,6953991915952261890,05/04/21,4093,4208,64500,389,60400,64500
6957314670529105158,6953991915952261890,05/04/21,99,1461,68400,171,8992,68400
6957439831593045253,6953991915952261890,05/04/21,9952,26200,285900,1527,12800,285900
6956240492707253505,6953991915952261890,05/04/21,441,40100,625500,993,43000,625500
6957671752252001537,6953991915952261890,05/04/21,9878,9837,63300,995,41200,63300
6957639970370702597,6953991915952261890,05/04/21,2747,1593,14500,70,6729,14500
6954488364536040709,6953991915952261890,05/04/21,6119,22000,708200,1867,3606,708200
6956515030707801345,6953991915952261890,05/04/21,9994,9236,211400,3067,144700,211400
6956161818691751170,6953991915952261890,05/04/21,10000,8755,35900,433,16400,35900
6956176932803284226,6953991915952261890,05/04/21,2086,1437,52400,289,64800,52400
6957122018970045701,6953991915952261890,05/04/21,9905,15900,767300,1529,15900,767300
6954729718616706310,6953991915952261890,05/04/21,408,1886,43000,754,4963,43000
6955632058622397698,6953991915952261890,05/04/21,5661,2535,3508,243,29500,3508
6956448349679619329,6953991915952261890,05/04/21,1339,1251,11700,756,4733,11700
6957158797357878533,6953991915952261890,05/04/21,93,5580,24000,763,26300,24000
6956270915793603841,6953991915952261890,05/04/21,1624,1467,23200,1002,10300,23200
6954476614595939589,6953991915952261890,05/04/21,164,33600,171000,220,31400,171000
6954397224944045318,6953991915952261890,05/04/21,1962,31000,552300,1375,10700,552300
6956390563256044802,6953991915952261890,05/04/21,8153,8094,9407,156,5712,9407
6954456626057202949,6953991915952261890,05/04/21,9206,3502,22300,222,1034,22300
6956504067397012738,6953991915952261890,05/04/21,5589,4585,127800,4855,122800,127800
6955792884503268614,6953991915952261890,05/04/21,151,11800,133200,162,1605,133200
6956377984760564994,6953991915952261890,05/04/21,9314,10300,34000,533,15100,34000
6956557070300646658,6953991915952261890,05/04/21,63,250,682,9,20100,682
6954958185409121537,6953991915952261890,05/04/21,709,2278,13800,162,4979,13800
6958043939517500674,6953991915952261890,05/04/21,6260,14700,251600,1822,152000,251600
6956200881725443330,6953991915952261890,05/04/21,5114,2054,21900,369,38500,21900
6956192575443275009,6953991915952261890,05/04/21,2064,1343,15500,474,28000,15500
6956486739783355650,6953991915952261890,05/04/21,1164,7134,34000,243,41100,34000
6955344644397911297,6953991915952261890,05/04/21,6948,7128,74200,1009,19500,74200
6954375362016988422,6953991915952261890,05/04/21,127,67,394,28,397,394
6956037348849224962,6953991915952261890,05/04/21,7417,4471,35200,938,77000,35200
6956998445857082629,6956990112127585029,05/04/21,595,65200000,1400000000,295,7366,1400000000
6957763509836975365,6956990112127585029,05/04/21,595,65200000,1400000000,295,7366,1400000000
6957397636622126341,6956990112127585029,05/04/21,595,65200000,1400000000,295,7366,1400000000
6957746971784367366,6956990112127585029,05/04/21,595,65200000,1400000000,295,7366,1400000000
6957020790290124037,6956990112127585029,05/04/21,1026,20000000,242200000,333,12800,242200000
6958181967489715461,6956990112127585029,05/04/21,595,65200000,1400000000,295,7366,1400000000
6957000277064944901,6956990112127585029,05/04/21,26,209700,7000000,7,487,7000000
6957338368732646658,6956990112127585029,05/04/21,219,884400,24100000,755,10500,24100000
6957368704929647878,6956990112127585029,05/04/21,595,65200000,1400000000,295,7366,1400000000
6957748260073229570,6956990112127585029,05/04/21,50,22200000,688400000,1212,4610,688400000
6958110972435352838,6956990112127585029,05/04/21,1018,4100000,68300000,512,3699,68300000
6957688427584277766,6956990112127585029,05/04/21,129,114000,4900000,123,1152,4900000
6958180304372714757,6956990112127585029,05/04/21,595,65200000,1400000000,295,7366,1400000000
6957779216737832194,6956990112127585029,05/04/21,50,22200000,688400000,1212,4610,688400000
6958263913729248518,6956990112127585029,05/04/21,403,241800,24600000,207,38100,24600000
6957038292252593409,6956990112127585029,05/04/21,50,22200000,688400000,1212,4610,688400000
6958224643526282498,6956990112127585029,05/04/21,251,10400000,174200000,806,1272,174200000
6957057731987574021,6956990112127585029,05/04/21,144,565400,11400000,124,3561,11400000
6958093362930928897,6956990112127585029,05/04/21,50,22200000,688400000,1212,4610,688400000
6958029158131830018,6956990112127585029,05/04/21,3127,7300000,470600000,2116,97900,470600000
6958022503499336965,6956990112127585029,05/04/21,93,778600,14100000,2522,950,14100000
6958024415657430273,6956990112127585029,05/04/21,13,16900000,237400000,639,551,237400000
6957808591269006593,6956990112127585029,05/04/21,251,10400000,174200000,806,1272,174200000
6957926418307190018,6956990112127585029,05/04/21,74,182400,3500000,39,18700,3500000
6957309927689833730,6956990112127585029,05/04/21,1,242200,5900000,440,543,5900000
6958134560576032005,6956990112127585029,05/04/21,21,31500,139300,3,53,139300
6957104067571191045,6956990112127585029,05/04/21,5267,1500000,52500000,4476,26000,52500000
6957523578929646849,6956990112127585029,05/04/21,1,339,96800,5,18,96800
6957161141550222594,6956990112127585029,05/04/21,87,1700000,35400000,446,3561,35400000
6957693343019339010,6956990112127585029,05/04/21,135,22200,238500,309,11700,238500
6958011619930639617,6956990112127585029,05/04/21,8216,12700,228500,50,25800,228500
6958001829821123842,6956990112127585029,05/04/21,12,3400000,65000000,509,5342,65000000
6957731595075783941,6956990112127585029,05/04/21,20,194900,1800000,461,1669,1800000
6958399146201976065,6956990112127585029,05/04/21,0,2000000,10600000,164,365,10600000
6958156668207156482,6956990112127585029,05/04/21,118,5400000,130600000,514,5554,130600000
6957439051213327622,6956990112127585029,05/04/21,130,42200,3000000,276,686,3000000
6958351083521461506,6956990112127585029,05/04/21,252,1200000,17900000,206,5970,17900000
6958296173971098882,6956990112127585029,05/04/21,571,14900000,497200000,2983,16300,497200000
6957387610494897414,6956990112127585029,05/04/21,1178,1269,69400,69,49900,69400
6958283170231930114,6956990112127585029,05/04/21,323,1700000,36100000,495,11200,36100000
6957623310842629378,6956990112127585029,05/04/21,7,26300,1100000,290,6698,1100000
6958373903521582338,6956990112127585029,05/04/21,9,6500000,120600000,843,55700,120600000
6957487815525502209,6956990112127585029,05/04/21,61,18700,174400,313,4708,174400
6957142478411549957,6956990112127585029,05/04/21,986,3257,1200000,429,37700,1200000
6957379999133355265,6956990112127585029,05/04/21,60,7900000,148700000,696,2261,148700000
6958053705899969793,6956990112127585029,05/04/21,12,4600000,144700000,1278,4842,144700000
6958380727498968325,6956990112127585029,05/04/21,1018,4100000,68300000,512,3699,68300000
6957041979158957318,6956990112127585029,05/04/21,494,396900,21400000,1110,66200,21400000
6957016487722863877,6956990112127585029,05/04/21,59,1500000,4600000,47,6099,4600000
6957234137640078594,6956990112127585029,05/04/21,110,1500000,22400000,1852,25800,22400000
6948928291013217541,6948928166677252869,05/04/21,274,93400,721900,46,10300,721900
6956073818481839366,6948928166677252869,05/04/21,3,117700,1800000,73,0,1800000
6952496037269392646,6948928166677252869,05/04/21,29,210700,1300000,175,164,1300000
6949900185820597509,6948928166677252869,05/04/21,53,504,4720,54,535,4720
6952384153761451266,6948928166677252869,05/04/21,7,174100,1200000,79,137,1200000
6953244055862119686,6948928166677252869,05/04/21,29,210700,1300000,175,164,1300000
6953036420168568069,6948928166677252869,05/04/21,29,210700,1300000,175,164,1300000
6953111187382963462,6948928166677252869,05/04/21,29,210700,1300000,175,164,1300000
6952194716914044166,6948928166677252869,05/04/21,157,1553,10900,172,1425,10900
6952986186986163462,6948928166677252869,05/04/21,8136,8255,101200,241,15000,101200
6952496645695098117,6948928166677252869,05/04/21,29,210700,1300000,175,164,1300000
6949879724856446214,6948928166677252869,05/04/21,4371,1289,2235,66,15500,2235
6952150252535303430,6948928166677252869,05/04/21,29,210700,1300000,175,164,1300000
6951557541239344389,6948928166677252869,05/04/21,113,20300,190000,103,3158,190000
6953837841365421318,6948928166677252869,05/04/21,1315,151500,2000000,1683,42900,2000000
6951085192081624325,6948928166677252869,05/04/21,967,10900,79400,414,8798,79400
6950999513100225797,6948928166677252869,05/04/21,8118,10500,99100,493,11600,99100
6955489600504712453,6948928166677252869,05/04/21,48,2005,7216,39,611,7216
6949519938772110598,6948928166677252869,05/04/21,371,84,212,7,2546,212
6952142932421905669,6948928166677252869,05/04/21,9768,8291,76300,310,23500,76300
6949840150079786245,6948928166677252869,05/04/21,9902,37900,879800,1779,4247,879800
6955109891526724870,6948928166677252869,05/04/21,517,431,453,4,3833,453
6954804263432359173,6948928166677252869,05/04/21,1071,2486,31100,220,1790,31100
6951368547801124102,6948928166677252869,05/04/21,470,21,128,3,3596,128
6955264873756364038,6948928166677252869,05/04/21,23,80,811,22,1656,811
6951110526151691526,6948928166677252869,05/04/21,19,131,885,45,30,885
6951105466072042758,6948928166677252869,05/04/21,8854,11000,23900,142,12500,23900
6952200308428786950,6948928166677252869,05/04/21,8850,987,3274,66,15300,3274
6950725915529825542,6948928166677252869,05/04/21,1786,1552,25700,440,22400,25700
6950387284701203718,6948928166677252869,05/04/21,178,13200,90400,456,2001,90400
6955190407110118662,6948928166677252869,05/04/21,2576,8227,145500,933,2562,145500
6954323657590050053,6948928166677252869,05/04/21,621,458,4814,29,2220,4814
6950075393546226950,6948928166677252869,05/04/21,9987,3813,5657,429,14200,5657
6949303270028381445,6948928166677252869,05/04/21,111,16,172,4,80,172
6954739367315279110,6948928166677252869,05/04/21,3439,2095,14700,709,12100,14700
6954769048915725573,6948928166677252869,05/04/21,44,4894,29500,30,6946,29500
6955179024771583237,6948928166677252869,05/04/21,891,1653,40600,1377,51200,40600
6952104433891249414,6948928166677252869,05/04/21,92,8474,81500,39,195,81500
6950387668974882053,6948928166677252869,05/04/21,1656,3418,42500,340,23300,42500
6950254079683677445,6948928166677252869,05/04/21,104,71,3025,26,2879,3025
6955844898167803142,6948928166677252869,05/04/21,18,255,1006,27,168,1006
6954792642265763077,6948928166677252869,05/04/21,40,29,167,9,194,167
6953490513412508930,6948928166677252869,05/04/21,942,1042,1093,24,51,1093
6954117721336433926,6948928166677252869,05/04/21,1961,4553,13300,24,13500,13300
6949869298756128006,6948928166677252869,05/04/21,4873,1228,19400,197,26000,19400
6955062302022405382,6948928166677252869,05/04/21,269,85,287,22,640,287
6954464073211759877,6948928166677252869,05/04/21,194,35,237,24,424,237
6949495758341033222,6948928166677252869,05/04/21,1934,1884,18600,132,415,18600
6952279955057200390,6948928166677252869,05/04/21,7933,22600,203700,888,4526,203700
6951136481683541254,6948928166677252869,05/04/21,9976,12400,384300,6305,36300,384300
6954894584119889158,6954894505036221190,05/04/21,1768,3300000,89100000,1085,13000,89100000
6956002089315175685,6954894505036221190,05/04/21,7188,7656,137400,143,4259,137400
6956600713204010246,6954894505036221190,05/04/21,69,33400,298400,1447,2133,298400
6956741190658116870,6954894505036221190,05/04/21,1419,246000,2900000,160,1452,2900000
6957512503156952326,6954894505036221190,05/04/21,54,7804,113500,1273,14200,113500
6955559925959462149,6954894505036221190,05/04/21,569,32600,260400,1061,6412,260400
6956006654315908357,6954894505036221190,05/04/21,887,18700,300200,1514,45100,300200
6955398363995032838,6954894505036221190,05/04/21,9989,35100,143200,967,14100,143200
6956456353795771653,6954894505036221190,05/04/21,4032,3754,6834,255,25900,6834
6957358586754239749,6954894505036221190,05/04/21,10000,13000,30600,359,2696,30600
6956359321512905989,6954894505036221190,05/04/21,863,6231,65000,795,12800,65000
6956075962471632134,6954894505036221190,05/04/21,540,645,5409,362,801,5409
6957531201502579973,6954894505036221190,05/04/21,9001,13200,72900,653,3290,72900
6955997180565966086,6954894505036221190,05/04/21,77,157,270,10,134,270
6955216307440651525,6954894505036221190,05/04/21,64,75,1301,91,4149,1301
6955204267716136198,6954894505036221190,05/04/21,52,5,20,3,186,20
6955204520561347845,6954894505036221190,05/04/21,52,5,20,3,186,20
6958066407531613446,6954894505036221190,05/04/21,165,148,1231,295,3845,1231
6956331510106492166,6954894505036221190,05/04/21,1615,1811,42800,4612,51300,42800
6957926156297424133,6954894505036221190,05/04/21,83,13,232,142,165,232
6955687699974081797,6954894505036221190,05/04/21,14,17,78,29,51,78
6677336489522629893,6416586727481150210,05/04/21,13,5625,119300,138,1972,119300
6671425577662024966,6416586727481150210,05/04/21,230,22300,93600,32,74300,93600
6882574116193438978,6416586727481150210,05/04/21,185,53200,3000000,225,18800,3000000
6884276028848606469,6416586727481150210,05/04/21,1012,86700,7600000,283,52600,7600000
6909582905589157126,6416586727481150210,05/04/21,84,40400,2300000,82,3781,2300000
6921817529853709573,6416586727481150210,05/04/21,0,19900000,617100000,435,1851,617100000
6883549772578344198,6416586727481150210,05/04/21,41,47100,4500000,65,191000,4500000
6889087812788948229,6416586727481150210,05/04/21,372,86600,3400000,161,3168,3400000
6919171661388451077,6416586727481150210,05/04/21,2471,158100,5100000,757,60600,5100000
6957727220370787589,6416586727481150210,05/04/21,76,23300,2300000,65,75,2300000
6882975104851004674,6416586727481150210,05/04/21,37,41900,2600000,13,765,2600000
6941882301760408837,6416586727481150210,05/04/21,20,327300,2200000,13,38,2200000
6835030518229224710,6416586727481150210,05/04/21,438,6235,751100,75,61700,751100
6883670569657568514,6416586727481150210,05/04/21,293,58600,1200000,56,7435,1200000
6947133475866692866,6416586727481150210,05/04/21,50,13700,1400000,24,1766,1400000
6883187826003938565,6416586727481150210,05/04/21,179,115400,5600000,195,5152,5600000
6916220767994662149,6416586727481150210,05/04/21,600,43500,792100,1680,19200,792100
6819416459756768517,6416586727481150210,05/04/21,318,17200,511500,7,5964,511500
6955275047363710214,6416586727481150210,05/04/21,187,622600,14700000,804,16400,14700000
6883781890575256833,6416586727481150210,05/04/21,113,246900,4000000,159,1438,4000000
6926585494994259205,6416586727481150210,05/04/21,8,1600000,19600000,27,2123,19600000
6905865314106412293,6416586727481150210,05/04/21,26,7659,407200,75,7362,407200
6904712420841819394,6416586727481150210,05/04/21,4,113100,4900000,82,6808,4900000
6884732235300228357,6416586727481150210,05/04/21,78,37700,897400,142,3319,897400
6958250831057603846,6416586727481150210,05/04/21,368,1400000,22900000,184,9114,22900000
6952238465945750790,6416586727481150210,05/04/21,75,32100,471500,137,284,471500
6941337168019279106,6416586727481150210,05/04/21,99,4396,319700,2,4282,319700
6890793816111025414,6416586727481150210,05/04/21,1332,4300000,149400000,409,103100,149400000
6841346986432646405,6416586727481150210,05/04/21,10,63000,1400000,77,2269,1400000
6906415890401660161,6416586727481150210,05/04/21,278,2800000,139900000,1938,3906,139900000
6902785158823365893,6416586727481150210,05/04/21,575,2696,284400,8,7942,284400
6945943551528357126,6416586727481150210,05/04/21,58,29400,5100000,2657,6480,5100000
6883932242343742726,6416586727481150210,05/04/21,88,334800,4800000,318,4622,4800000
6887429852492877062,6416586727481150210,05/04/21,3578,20500,2200000,834,56500,2200000
6885230951882968321,6416586727481150210,05/04/21,80,525200,12800000,921,37100,12800000
6911783659238493445,6416586727481150210,05/04/21,19,1300000,29700000,709,11000,29700000
6907776179181309190,6416586727481150210,05/04/21,1332,4300000,149400000,409,103100,149400000
6883683390298623237,6416586727481150210,05/04/21,54,234800,7400000,174,10200,7400000
6883773942989851909,6416586727481150210,05/04/21,279,10700000,200500000,210,4212,200500000
6917016012835540229,6416586727481150210,05/04/21,2471,158100,5100000,757,60600,5100000
6891013116319108354,6416586727481150210,05/04/21,0,1500000,16200000,37,790,16200000
6883233168653126917,6416586727481150210,05/04/21,178,2336,222700,45,1968,222700
6883189676409195777,6416586727481150210,05/04/21,402,6006,218100,107,10500,218100
6918859487134747910,6416586727481150210,05/04/21,2471,158100,5100000,757,60600,5100000
6947758644008176902,6416586727481150210,05/04/21,360,49500,320700,23,21300,320700
6810867071333829893,6416586727481150210,05/04/21,401,61400,3700000,407,159800,3700000
6941944887566830853,6416586727481150210,05/04/21,36,54200,2900000,120,3273,2900000
6883161916542389509,6416586727481150210,05/04/21,1133,1421,206300,20,55200,206300
6883882982403214598,6416586727481150210,05/04/21,527,2183,238200,136,91200,238200
6889535832886119685,6416586727481150210,05/04/21,998,2202,204200,32,8931,204200
6954773458773429509,6948086714175621121,05/04/21,96,1200000,62800000,506,65100,62800000
6957048931406662918,6948086714175621121,05/04/21,550,146100,4700000,63,25800,4700000
6954940879878507781,6948086714175621121,05/04/21,348,50000,5900000,924,140000,5900000
6956797929990524166,6948086714175621121,05/04/21,97,26800,2700000,115,9090,2700000
6956347739542179077,6948086714175621121,05/04/21,14,277300,2900000,41,494,2900000
6957525993888189702,6948086714175621121,05/04/21,98,13700,1700000,11,9849,1700000
6953660689839852805,6948086714175621121,05/04/21,96,1200000,62800000,506,65100,62800000
6957036229691067653,6948086714175621121,05/04/21,273,9395,1500000,13,19500,1500000
6954160301767920901,6948086714175621121,05/04/21,101,1400000,36600000,201,15900,36600000
6953812916332268805,6948086714175621121,05/04/21,130,1700000,47800000,703,1491,47800000
6956362143017094406,6948086714175621121,05/04/21,828,5200000,111600000,195,14600,111600000
6953649599563320582,6948086714175621121,05/04/21,421,497700,5500000,459,67900,5500000
6957413037703761158,6948086714175621121,05/04/21,18,255800,1200000,1,44,1200000
6957788415576378629,6948086714175621121,05/04/21,689,16400000,1200000000,1113,65400,1200000000
6954742572371725574,6948086714175621121,05/04/21,42,172800,7600000,26,4574,7600000
6955819655529254149,6948086714175621121,05/04/21,14,45400000,1000000000,688,2132,1000000000
6955681882361138437,6948086714175621121,05/04/21,171,56600,1900000,275,8883,1900000
6957108236285725957,6948086714175621121,05/04/21,478,310600,2200000,273,1655,2200000
6951938331194232069,6948086714175621121,05/04/21,184,3827,1100000,20,11400,1100000
6955659223950773510,6948086714175621121,05/04/21,82,224400,6100000,353,14400,6100000
6954430277267623174,6948086714175621121,05/04/21,102,831200,9000000,169,1199,9000000
6954844650783952134,6948086714175621121,05/04/21,170,112900,3200000,123,957,3200000
6953740728845470981,6948086714175621121,05/04/21,501,817400,22300000,566,20000,22300000
6957714078626319621,6948086714175621121,05/04/21,64,16600,1300000,188,10300,1300000
6952518677312965894,6948086714175621121,05/04/21,4,69300,5500000,39,25,5500000
6949723088263073029,6948086714175621121,05/04/21,279,10700000,200500000,210,4212,200500000
6956260115708120326,6948086714175621121,05/04/21,249,9617,1200000,43,272,1200000
6957020160431623429,6948086714175621121,05/04/21,1996,96000,2100000,455,88700,2100000
6955579671652142342,6948086714175621121,05/04/21,151,18500,890700,37,17500,890700
6956684708822420741,6948086714175621121,05/04/21,227,121200,4500000,49,3968,4500000
6952626429687270662,6948086714175621121,05/04/21,48,37100,3500000,112,11000,3500000
6954506931662884101,6948086714175621121,05/04/21,25,1000000,21300000,140,41,21300000
6954421153532300550,6948086714175621121,05/04/21,501,817400,22300000,566,20000,22300000
6957130004350176517,6948086714175621121,05/04/21,117,1552,815900,56,5957,815900
6955747981710675206,6948086714175621121,05/04/21,23,914800,12500000,92,1315,12500000
6956253272625794310,6948086714175621121,05/04/21,815,282400,14400000,760,118600,14400000
6957110506494741766,6948086714175621121,05/04/21,303,3700000,93600000,458,2950,93600000
6954503965643934982,6948086714175621121,05/04/21,49,8100,968100,171,5480,968100
6957348530482662661,6948086714175621121,05/04/21,244,15000000,848100000,595,1951,848100000
6955609436975090949,6948086714175621121,05/04/21,464,23800,1400000,84,21000,1400000
6956997662067494150,6948086714175621121,05/04/21,142,31700,1100000,28,9590,1100000
6956001395602492678,6948086714175621121,05/04/21,868,20000,1100000,135,36400,1100000
6951567292455013638,6948086714175621121,05/04/21,333,2200000,98900000,700,21400,98900000
6957397751403531526,6948086714175621121,05/04/21,33,263900,6800000,66,10500,6800000
6950109539974794501,6948086714175621121,05/04/21,1030,156700,9200000,1158,7185,9200000
6955559586111687941,6948086714175621121,05/04/21,558,19900,1800000,234,895,1800000
6956021824585092354,6948086714175621121,05/04/21,251,10400000,174200000,806,1272,174200000
6957344711908527365,6948086714175621121,05/04/21,42,1047,661200,7,55800,661200
6957200735918509317,6948086714175621121,05/04/21,0,58700,663500,3,27,663500
6953016900272049414,6948086714175621121,05/04/21,38,5314,647200,9,51,647200
6914492341743045894,6756963366746475270,05/04/21,624,11900000,201500000,887,1680,201500000
6884809622948039942,6756963366746475270,05/04/21,624,11900000,201500000,887,1680,201500000
6854892252829961478,6756963366746475270,05/04/21,569,29600000,573100000,833,17500,573100000
6908292605101051137,6756963366746475270,05/04/21,569,29600000,573100000,833,17500,573100000
6912168296359939334,6756963366746475270,05/04/21,624,11900000,201500000,887,1680,201500000
6886603243154050310,6756963366746475270,05/04/21,624,11900000,201500000,887,1680,201500000
6886505784725769477,6756963366746475270,05/04/21,1864,1200000,26500000,417,34500,26500000
6848336596148735237,6756963366746475270,05/04/21,149,1200000,24900000,264,5898,24900000
6877609615257849089,6756963366746475270,05/04/21,31,45200,1700000,86,3143,1700000
6884273119700323589,6756963366746475270,05/04/21,287,105300,1200000,164,5009,1200000
6885131940115041541,6756963366746475270,05/04/21,133,1700000,43300000,585,39400,43300000
6885375130902547713,6756963366746475270,05/04/21,1411,28400000,1200000000,1059,15700,1200000000
6914715288198008070,6756963366746475270,05/04/21,557,6100000,123800000,788,1319,123800000
6886613662145006853,6756963366746475270,05/04/21,112,1900000,24800000,285,1651,24800000
6886784194320829697,6756963366746475270,05/04/21,45,440000,12800000,665,37300,12800000
6950582367966776581,6756963366746475270,05/04/21,569,29600000,573100000,833,17500,573100000
6850054921362902277,6756963366746475270,05/04/21,224,2500000,46300000,716,5577,46300000
6936994993173253381,6756963366746475270,05/04/21,16,2500000,72400000,2472,4294,72400000
6845620171298639109,6756963366746475270,05/04/21,569,29600000,573100000,833,17500,573100000
6893685540873407750,6756963366746475270,05/04/21,624,11900000,201500000,887,1680,201500000
6925840408199138566,6756963366746475270,05/04/21,50,347000,10200000,25,5022,10200000
6863752192638061830,6756963366746475270,05/04/21,569,29600000,573100000,833,17500,573100000
6886191517988293894,6756963366746475270,05/04/21,2901,10400000,408500000,3265,69800,408500000
6879519925900168449,6756963366746475270,05/04/21,164,117500,4300000,315,31000,4300000
6833756484514483461,6756963366746475270,05/04/21,569,29600000,573100000,833,17500,573100000
6766599106665204998,6756963366746475270,05/04/21,30,12500000,325100000,644,8283,325100000
6838668565839711493,6756963366746475270,05/04/21,1850,12900000,472600000,670,2570,472600000
6928525668804316422,6756963366746475270,05/04/21,280,89500,1100000,27,5029,1100000
6835577332330433798,6756963366746475270,05/04/21,569,29600000,573100000,833,17500,573100000
6917829422540213509,6756963366746475270,05/04/21,624,11900000,201500000,887,1680,201500000
6830381151534959878,6756963366746475270,05/04/21,56,4100000,57300000,257,9709,57300000
6883571702622604546,6756963366746475270,05/04/21,134,2600000,61300000,710,10200,61300000
6886150082354367750,6756963366746475270,05/04/21,1864,1200000,26500000,417,34500,26500000
6888285233016311042,6756963366746475270,05/04/21,129,2300000,57000000,621,19400,57000000
6757338854044323077,6756963366746475270,05/04/21,300,10000000,258600000,2214,42500,258600000
6758499633724525829,6756963366746475270,05/04/21,1376,1400000,31300000,445,3543,31300000
6910058325434436870,6756963366746475270,05/04/21,557,6100000,123800000,788,1319,123800000
6887815269184441605,6756963366746475270,05/04/21,624,11900000,201500000,887,1680,201500000
6874404214085274885,6756963366746475270,05/04/21,148,1600000,24500000,615,45600,24500000
6881476011146464514,6756963366746475270,05/04/21,1,2000000,17800000,125,2708,17800000
6862694582954528005,6756963366746475270,05/04/21,43,290700,3400000,781,1710,3400000
6813369823842667782,6756963366746475270,05/04/21,78,926400,21600000,112,39900,21600000
6822678767878671622,6756963366746475270,05/04/21,149,1200000,24900000,264,5898,24900000
6887993353204452610,6756963366746475270,05/04/21,5,4100000,61100000,65,506,61100000
6909590451993480454,6756963366746475270,05/04/21,557,6100000,123800000,788,1319,123800000
6833583496515128582,6756963366746475270,05/04/21,4574,16200000,666200000,2390,57900,666200000
6885121550211648769,6756963366746475270,05/04/21,111,2000000,36500000,738,4474,36500000
6863055127327034629,6756963366746475270,05/04/21,263,2800000,95100000,858,29600,95100000
6887956779838344449,6756963366746475270,05/04/21,4773,112600,998000,2365,30000,998000
6799978443208494341,6756963366746475270,05/04/21,1016,2400000,245500000,2608,2536,245500000
6861355046202903814,6861355060333398789,05/04/21,6,10500000,288900000,3620,2767,288900000
6938203318300773637,6861355060333398789,05/04/21,264,16100000,1100000000,2041,3499,1100000000
6898747076134407430,6861355060333398789,05/04/21,11,532400,4000000,8,10500,4000000
6904828258483850501,6861355060333398789,05/04/21,1081,190100,5000000,332,11000,5000000
6925222300321172741,6861355060333398789,05/04/21,881,1600000,35000000,450,83400,35000000
6919116046431538433,6861355060333398789,05/04/21,51,232500,12500000,98,6025,12500000
6910969502045900037,6861355060333398789,05/04/21,94,2500000,53600000,349,874,53600000
6890735127857597701,6861355060333398789,05/04/21,97,123800,4200000,75,76700,4200000
6918164153601510662,6861355060333398789,05/04/21,881,1600000,35000000,450,83400,35000000
6911864809302543617,6861355060333398789,05/04/21,3,8400000,303700000,984,636,303700000
6886537620696927493,6861355060333398789,05/04/21,3,43600,2900000,24,5378,2900000
6950681767607061766,6861355060333398789,05/04/21,0,431000,4700000,48,95,4700000
6932141320295304453,6861355060333398789,05/04/21,95,200900,10700000,183,12200,10700000
6915892184021552390,6861355060333398789,05/04/21,881,1600000,35000000,450,83400,35000000
6900995889435872517,6861355060333398789,05/04/21,120,522300,8300000,904,21600,8300000
6924267850593045762,6861355060333398789,05/04/21,54,3000000,90100000,538,6516,90100000
6919992721797041414,6861355060333398789,05/04/21,291,2300000,23100000,204,15300,23100000
6933016679077252357,6861355060333398789,05/04/21,78,570800,18900000,52,36400,18900000
6935598246542789894,6861355060333398789,05/04/21,299,172600,3100000,238,11900,3100000
6941581183859838214,6861355060333398789,05/04/21,512,6500000,133700000,414,3384,133700000
6937764902643830022,6861355060333398789,05/04/21,981,51900,2400000,48,16700,2400000
6906721876521880834,6861355060333398789,05/04/21,50,4800000,324600000,1000,3935,324600000
6945024924402715909,6861355060333398789,05/04/21,707,79800,2100000,79,2788,2100000
6929737579667541254,6861355060333398789,05/04/21,407,788900,14900000,212,9607,14900000
6950345347566718213,6861355060333398789,05/04/21,15,168000,5100000,292,14500,5100000
